chromosome	start	end	gene	minCopyNumber	maxCopyNumber	somaticRegions	transcriptId	isCanonical	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber	depthWindowCount	gcContent
chr7	80742538	80922359	SEMA3C	1.9739	1.9739	1	ENST00000265361	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	81463036	81463613	EIF4EP4	1.9739	1.9739	1	ENST00000424916	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	81610884	81611326	DDX43P3	1.9739	1.9739	1	ENST00000441064	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	81699010	81770438	HGF	1.9739	1.9739	1	ENST00000222390	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	81946444	82443956	CACNA2D1	1.9739	1.9739	1	ENST00000356860	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	82009177	82029955	CACNA2D1-AS1	1.9739	1.9739	1	ENST00000439234	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	82589848	82590691	MTHFD2P5	1.9739	1.9739	1	ENST00000320415	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	82754012	83162930	PCLO	1.9739	1.9739	1	ENST00000333891	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	83017898	83018011	RNA5SP235	1.9739	1.9739	1	ENST00000365411	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	83363238	83649139	SEMA3E	1.9739	1.9739	1	ENST00000643230	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	83663419	83664625	RAD23BP2	1.9739	1.9739	1	ENST00000416003	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	83955777	84492724	SEMA3A	1.9739	1.9739	1	ENST00000265362	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	84528122	84528830	RPL7P30	1.9739	1.9739	1	ENST00000420888	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	84876554	84876956	HMGN2P11	1.9739	1.9739	1	ENST00000446054	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	84983556	84984506	HNRNPA1P8	1.9739	1.9739	1	ENST00000436090	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	84995553	85187056	SEMA3D	1.9739	1.9739	1	ENST00000284136	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	85027828	85029692	HSPA8P16	1.9739	1.9739	1	ENST00000454171	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	85381118	85381375	DYNLL1P7	1.9739	1.9739	1	ENST00000429273	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	85421122	85489293	LINC00972	1.9739	1.9739	1	ENST00000438065	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	86216785	86217733	SOCS5P1	1.9739	1.9739	1	ENST00000440415	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	86643909	86864879	GRM3	1.9739	1.9739	1	ENST00000361669	true	q21.11	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	86782357	86803409	GRM3-AS1	1.9739	1.9739	1	ENST00000418031	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	86876906	87059654	ELAPOR2	1.9739	1.9739	1	ENST00000450689	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87152409	87196337	DMTF1	1.9739	1.9739	1	ENST00000331242	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87196160	87220587	TMEM243	1.9739	1.9739	1	ENST00000257637	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87322943	87345560	TP53TG1	1.9739	1.9739	1	ENST00000661943	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87345664	87399794	CROT	1.9739	1.9739	1	ENST00000331536	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87401696	87480435	ABCB4	1.9739	1.9739	1	ENST00000649586	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87503017	87713323	ABCB1	1.9739	1.9739	1	ENST00000622132	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87521461	87522410	HNRNPA1P9	1.9739	1.9739	1	ENST00000450624	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87627548	87832296	RUNDC3B	1.9739	1.9739	1	ENST00000394654	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87833568	87876360	SLC25A40	1.9739	1.9739	1	ENST00000341119	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87876216	87909553	DBF4	1.9739	1.9739	1	ENST00000265728	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	87934143	88202889	ADAM22	1.9739	1.9739	1	ENST00000413139	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88205115	88226993	SRI	1.9739	1.9739	1	ENST00000265729	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88216660	88219226	SRI-AS1	1.9739	1.9739	1	ENST00000520993	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88270892	88306894	STEAP4	1.9739	1.9739	1	ENST00000380079	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88448788	88449017	EIF4A1P13	1.9739	1.9739	1	ENST00000415667	true	q21.12	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88564793	88566281	KPNA2P2	1.9739	1.9739	1	ENST00000419546	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88610241	88610669	SLC66A2P1	1.9739	1.9739	1	ENST00000434950	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88639014	88640416	EEF1A1P28	1.9739	1.9739	1	ENST00000450915	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88759700	89338528	ZNF804B	1.9739	1.9739	1	ENST00000333190	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	88794106	88795737	TEX47	1.9739	1.9739	1	ENST00000297203	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	89754620	89754726	RNU6-274P	1.9739	1.9739	1	ENST00000459566	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	89882353	90211635	STEAP2-AS1	1.9739	1.9739	1	ENST00000478318	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90119539	90124163	DPY19L2P4	1.9739	1.9739	1	ENST00000479881	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90154456	90164829	STEAP1	1.9739	1.9739	1	ENST00000297205	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90167590	90238137	STEAP2	1.9739	1.9739	1	ENST00000394621	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90245174	90311063	CFAP69	1.9739	1.9739	1	ENST00000389297	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90316503	90321304	FAM237B	1.9739	1.9739	1	ENST00000692316	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90335223	90391453	GTPBP10	1.9739	1.9739	1	ENST00000222511	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90383721	90513402	CLDN12	1.9739	1.9739	1	ENST00000496677	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90466424	91210590	CDK14	1.9739	1.9739	1	ENST00000380050	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90469639	90513397	PTTG1IP2	1.9739	1.9739	1	ENST00000509356	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	90631906	90632568	TVP23CP1	1.9739	1.9739	1	ENST00000450317	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	91107374	91107793	PTP4A1P3	1.9739	1.9739	1	ENST00000433661	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	91264433	91271326	FZD1	1.9739	1.9739	1	ENST00000287934	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	91320128	91321103	NIPA2P1	1.9739	1.9739	1	ENST00000426223	true	q21.13	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	91692008	91880702	MTERF1	1.9739	1.9739	1	ENST00000351870	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	91940840	92110673	AKAP9	1.9739	1.9739	1	ENST00000356239	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92084987	92134803	CYP51A1	1.9739	1.9739	1	ENST00000003100	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92134604	92180725	CYP51A1-AS1	1.9739	1.9739	1	ENST00000453068	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92141643	92179531	LRRD1	1.9739	1.9739	1	ENST00000458448	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92197498	92246166	KRIT1	1.9739	1.9739	1	ENST00000394505	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92204015	92204098	MIR1285-1	1.9739	1.9739	1	ENST00000408593	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92245974	92401383	ANKIB1	1.9739	1.9739	1	ENST00000265742	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92412979	92433431	TMBIM7P	1.9739	1.9739	1	ENST00000418074	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92447482	92460075	GATAD1	1.9739	1.9739	1	ENST00000287957	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92468380	92477986	ERVW-1	1.9739	1.9739	1	ENST00000603053	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92487020	92528520	PEX1	1.9739	1.9739	1	ENST00000248633	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92528773	92540481	RBM48	1.9739	1.9739	1	ENST00000265732	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92560758	92590393	FAM133B	1.9739	1.9739	1	ENST00000445716	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92604921	92836573	CDK6	1.9739	1.9739	1	ENST00000424848	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92701708	92701814	RNU6-10P	1.9739	1.9739	1	ENST00000384036	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92836367	92917188	CDK6-AS1	1.9739	1.9739	1	ENST00000452050	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	92971002	92971299	RN7SL7P	1.9739	1.9739	1	ENST00000467823	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93099513	93118023	SAMD9	1.9739	1.9739	1	ENST00000379958	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93130056	93148385	SAMD9L	1.9739	1.9739	1	ENST00000318238	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93188534	93226469	HEPACAM2	1.9739	1.9739	1	ENST00000394468	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93232340	93361123	VPS50	1.9739	1.9739	1	ENST00000305866	true	q21.2	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93424486	93574730	CALCR	1.9739	1.9739	1	ENST00000426151	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93482760	93482855	MIR653	1.9739	1.9739	1	ENST00000385279	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93483936	93484019	MIR489	1.9739	1.9739	1	ENST00000384923	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93591573	93911265	GNGT1	1.9739	1.9739	1	ENST00000248572	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93716928	93717005	MIR4652	1.9739	1.9739	1	ENST00000583734	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93844789	93845308	NDUFAF4P2	1.9739	1.9739	1	ENST00000445374	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93885396	93890753	TFPI2	1.9739	1.9739	1	ENST00000222543	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93890913	93893601	TFPI2-DT	1.9739	1.9739	1	ENST00000435257	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93921735	93928610	GNG11	1.9739	1.9739	1	ENST00000248564	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93962762	94004382	BET1	1.9739	1.9739	1	ENST00000222547	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	93969442	94011113	BET1-AS1	1.9739	1.9739	1	ENST00000426634	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94394895	94431227	COL1A2	1.9739	1.9739	1	ENST00000297268	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94495299	94495404	RNU6-1328P	1.9739	1.9739	1	ENST00000410938	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94509219	94557019	CASD1	1.9739	1.9739	1	ENST00000297273	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94524204	94656572	SGCE	1.9739	1.9739	1	ENST00000648936	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94656325	94669695	PEG10	1.9739	1.9739	1	ENST00000612748	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94695027	94695819	RPS3AP25	1.9739	1.9739	1	ENST00000411660	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94712409	94712511	RNU6-956P	1.9739	1.9739	1	ENST00000458868	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94738652	94739411	ATP5PBP2	1.9739	1.9739	1	ENST00000398143	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94782886	94783525	GRPEL2P3	1.9739	1.9739	1	ENST00000448626	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94801514	94801812	RN7SKP129	1.9739	1.9739	1	ENST00000410288	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94833904	94834447	ARF1P1	1.9739	1.9739	1	ENST00000406466	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	94907202	95296415	PPP1R9A	1.9739	1.9739	1	ENST00000433360	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95018163	95018397	HINT1P2	1.9739	1.9739	1	ENST00000604731	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95035731	95214338	PPP1R9A-AS1	1.9739	1.9739	1	ENST00000637876	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95098227	95098367	RNU4-16P	1.9739	1.9739	1	ENST00000364737	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95297676	95324532	PON1	1.9739	1.9739	1	ENST00000222381	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95359872	95396375	PON3	1.9739	1.9739	1	ENST00000265627	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95404862	95435329	PON2	1.9739	1.9739	1	ENST00000222572	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95478444	95540233	ASB4	1.9739	1.9739	1	ENST00000325885	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95583499	95596516	PDK4	1.9739	1.9739	1	ENST00000005178	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	95772506	96110322	DYNC1I1	1.9739	1.9739	1	ENST00000447467	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96120220	96322147	SLC25A13	1.9739	1.9739	1	ENST00000265631	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96219662	96219756	MIR591	1.9739	1.9739	1	ENST00000385290	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96330638	96330744	RNU6-532P	1.9739	1.9739	1	ENST00000384318	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96341140	96341246	RNU6-364P	1.9739	1.9739	1	ENST00000384387	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96377857	96377920	RNU7-188P	1.9739	1.9739	1	ENST00000517063	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96481626	96709880	SEM1	1.9739	1.9739	1	ENST00000248566	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96858182	96859618	MARK2P10	1.9739	1.9739	1	ENST00000454959	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96940068	96940364	RN7SL252P	1.9739	1.9739	1	ENST00000496274	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	96955141	97014088	DLX6-AS1	1.9739	1.9739	1	ENST00000430027	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97005553	97011040	DLX6	1.9739	1.9739	1	ENST00000518156	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97020396	97024950	DLX5	1.9739	1.9739	1	ENST00000648378	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97117698	97181763	SDHAF3	1.9739	1.9739	1	ENST00000432641	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97135015	97135561	HMGB3P21	1.9739	1.9739	1	ENST00000452483	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97437518	97437896	AP1S2P1	1.9739	1.9739	1	ENST00000457344	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97598933	97599260	RN7SKP104	1.9739	1.9739	1	ENST00000362605	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97732084	97740472	TAC1	1.9739	1.9739	1	ENST00000319273	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97851677	97872542	ASNS	1.9739	1.9739	1	ENST00000394308	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97885868	97886074	SNRPCP9	1.9739	1.9739	1	ENST00000417250	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97898347	97899115	RPS3AP29	1.9739	1.9739	1	ENST00000437728	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97946987	97947998	OR7E7P	1.9739	1.9739	1	ENST00000455678	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97963658	97963726	MIR5692A1	1.9739	1.9739	1	ENST00000580523	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97964405	97964481	MIR5692C2	1.9739	1.9739	1	ENST00000577959	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97966090	97967074	OR7E38P	1.9739	1.9739	1	ENST00000442908	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97984687	97991169	OCM2	1.9739	1.9739	1	ENST00000257627	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	97998325	97998622	RN7SL478P	1.9739	1.9739	1	ENST00000584358	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98106862	98209638	LMTK2	1.9739	1.9739	1	ENST00000297293	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98211439	98215457	BHLHA15	1.9739	1.9739	1	ENST00000609256	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98214624	98252232	TECPR1	1.9739	1.9739	1	ENST00000447648	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98252379	98310441	BRI3	1.9739	1.9739	1	ENST00000297290	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98291650	98401090	BAIAP2L1	1.9739	1.9739	1	ENST00000005260	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98385801	98386584	RPS3AP26	1.9739	1.9739	1	ENST00000398259	true	q21.3	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98454119	98454617	PPIAP82	1.9739	1.9739	1	ENST00000452411	true	q22.1	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98617285	98629869	NPTX2	1.9739	1.9739	1	ENST00000265634	true	q22.1	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
chr7	98794718	98794824	RNU6-393P	1.9739	1.9739	1	ENST00000384475	true	q22.1	1	59498944	159345973	CENTROMERE	TELOMERE	BAF_WEIGHTED	0.9747	43	0.3940
