geneID	TFCP2L1(MA0145.2)	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TWIST2(MA0633.2)	NumPeaks	AvgPeakDistance	AvgPeakSize
ENSMUSG00000026110.15	0.0300234155	0.0077406382	0.0070142944	0.0002472173	0.0036917323	0.0107935122	0.0002998885	0.0002308431	0.0017360446	0.0010467772	7.0000000000	10132.2861328125	1046.2857666016
ENSMUSG00000103948.1	0.0011870767	0.0205068998	0.0028289296	0.0085037726	0.0006163766	0.0072005525	0.0147033274	0.0005700890	0.0102952825	0.0492438603	9.0000000000	11070.2226562500	1370.7778320312
ENSMUSG00000087233.1	0.0011077591	0.0195338011	0.0026929833	0.0080325019	0.0005803987	0.0076413404	0.0155053926	0.0005606708	0.0095818065	0.0523851984	9.0000000000	10944.5556640625	1370.7778320312
ENSMUSG00000026090.16	0.0009429333	0.0309309870	0.0544582574	0.0002493170	0.0019257229	0.0245181531	0.0002484861	0.0001792492	0.0138548108	0.0356615357	4.0000000000	16882.7500000000	2097.2500000000
ENSMUSG00000089767.1	0.0065144221	0.0014606694	0.0023038831	0.0000897769	0.0000774980	0.0001441769	0.0002480965	0.0000389329	0.0011036272	0.0308925543	4.0000000000	13289.5000000000	1153.5000000000
ENSMUSG00000104365.1	0.0006471354	0.0004449082	0.0002483555	0.0002001794	0.0000959270	0.0005383902	0.0002852196	0.0012534023	0.0000069975	0.0141640063	3.0000000000	10808.0000000000	666.6666870117
ENSMUSG00000102650.1	0.0016439646	0.0026126771	0.0532085986	0.0025892809	0.0007170137	0.0254442084	0.0007179511	0.0157623379	0.0014312897	0.1839980355	6.0000000000	6014.5000000000	1911.0000000000
ENSMUSG00000060771.14	0.0136185880	0.0029346404	0.0185405698	0.0171348436	0.0012214796	0.0088823766	0.0169519664	0.0041163336	0.0035243442	0.0130686180	4.0000000000	11730.2500000000	2178.2500000000
ENSMUSG00000097268.1	0.0140327282	0.0024710149	0.0148174351	0.0136775193	0.0009867533	0.0071608312	0.0135246634	0.0042482929	0.0033479897	0.0104734002	4.0000000000	12536.2500000000	2178.2500000000
ENSMUSG00000037216.5	0.0051897602	0.0068588862	0.0512641914	0.0476639595	0.0032719219	0.0239204509	0.0472091655	0.0014977348	0.0044038821	0.0359489731	5.0000000000	11550.7998046875	1786.5999755859
ENSMUSG00000026088.15	0.0043939707	0.0134193437	0.0046286561	0.0338956919	0.0011365517	0.0026912117	0.0290299051	0.0008323821	0.1047189331	0.0540063860	6.0000000000	9864.6669921875	1515.1666259766
ENSMUSG00000026087.11	0.0043733516	0.0132886963	0.0045975195	0.0334516749	0.0011219857	0.0026728291	0.0286496764	0.0008274161	0.1047132049	0.0537312894	6.0000000000	9875.6669921875	1515.1666259766
ENSMUSG00000061584.6	0.0006166491	0.0000011811	0.0000053442	0.0000109121	0.0000000210	0.0002003235	0.0000002565	0.0000300447	0.0000000001	0.0000000105	2.0000000000	18070.0000000000	189.0000000000
ENSMUSG00000087374.1	0.0000012272	0.0000078281	0.0008380376	0.0000014033	0.0000005112	0.0000298340	0.0000026184	0.0000075457	0.0009823443	0.0010564722	1.0000000000	20643.0000000000	1361.0000000000
ENSMUSG00000026085.11	0.0000928471	0.0036684870	0.0378900989	0.0003891223	0.0033247927	0.0013264446	0.0006278684	0.0020808704	0.0511064796	0.0627341723	5.0000000000	8975.2001953125	1230.0000000000
ENSMUSG00000089141.1	0.0001553349	0.0122071292	0.0125095510	0.0006571774	0.0023599738	0.0011758554	0.0003448691	0.0010466285	0.0277348831	0.0317613240	6.0000000000	10917.3330078125	1508.0000000000
ENSMUSG00000058407.12	0.0002464960	0.0026682315	0.0004967739	0.0021451617	0.0002475878	0.0027874554	0.0020110586	0.0000903563	0.0015674184	0.0337639846	2.0000000000	9847.0000000000	2000.0000000000
ENSMUSG00000026083.12	0.0002463865	0.0026591021	0.0004964674	0.0021447575	0.0002468506	0.0027866749	0.0020110022	0.0000901431	0.0015673341	0.0337492094	2.0000000000	9905.5000000000	2000.0000000000
ENSMUSG00000026082.11	0.0010514356	0.0005233446	0.0000067600	0.0000725221	0.0002449108	0.0052951844	0.0000083761	0.0000540517	0.0000050901	0.0004841758	1.0000000000	0.0000000000	1779.0000000000
ENSMUSG00000102716.1	0.0007894305	0.0003929334	0.0000050755	0.0000544505	0.0001838820	0.0039756879	0.0000062889	0.0000405827	0.0000038217	0.0003635250	1.0000000000	1433.0000000000	1779.0000000000
ENSMUSG00000085391.1	0.0000400406	0.0000025372	0.0000070347	0.0000006559	0.0000016549	0.0000000400	0.0000003043	0.0000000140	0.0000000177	0.0000059523	2.0000000000	20840.5000000000	318.0000000000
ENSMUSG00000085280.1	0.0000188472	0.0068215326	0.0001844031	0.0010461389	0.0000032962	0.0013488648	0.0011217248	0.0000283338	0.0000249063	0.0189497328	3.0000000000	4755.6665039062	569.3333129883
ENSMUSG00000103647.1	0.0000098435	0.0000021047	0.0000033556	0.0000070417	0.0000870047	0.0000000471	0.0000130344	0.0000216750	0.0000000191	0.0017418829	1.0000000000	14678.0000000000	776.0000000000
ENSMUSG00000026078.10	0.0016604639	0.0011929441	0.0005606303	0.0003468357	0.0009458267	0.0000132231	0.0006909944	0.0000694704	0.0001302603	0.0000118339	2.0000000000	7279.0000000000	1814.0000000000
ENSMUSG00000103046.1	0.0010293019	0.0018221567	0.0005183206	0.0002201561	0.0006350277	0.0000153699	0.0004341278	0.0000829958	0.0003954114	0.0000093095	2.0000000000	4984.0000000000	1814.0000000000
ENSMUSG00000104188.1	0.0007983592	0.0001124203	0.0012381597	0.0000173349	0.0000069419	0.0014813136	0.0003427255	0.0000413580	0.0042318690	0.0000053181	2.0000000000	18972.5000000000	1910.0000000000
ENSMUSG00000103182.1	0.0004020046	0.0005774564	0.0009326072	0.0001524354	0.0018460205	0.0005868005	0.0115804861	0.0000510426	0.0267519874	0.0004019193	3.0000000000	9545.3330078125	719.6666870117
ENSMUSG00000098833.1	0.0276454237	0.0178279709	0.0571964697	0.0066936672	0.0008519212	0.0174311493	0.0034584655	0.0021399742	0.0334098991	0.0145381824	2.0000000000	2075.5000000000	3822.5000000000
ENSMUSG00000026077.15	0.0633687035	0.0189850466	0.1307290832	0.0153532721	0.0018804889	0.0388863686	0.0078909865	0.0049033455	0.0766223049	0.0332489992	2.0000000000	3073.0000000000	3822.5000000000
ENSMUSG00000092553.1	0.0000031257	0.0001413992	0.0000358361	0.0000098901	0.0000001041	0.0000009555	0.0017908678	0.0000230772	0.0001961699	0.0000009097	2.0000000000	6268.5000000000	354.0000000000
ENSMUSG00000092563.1	0.0083890342	0.0055629707	0.0035797009	0.0004140141	0.0000200219	0.0381619886	0.0031141599	0.0006206996	0.0219219762	0.0073243555	4.0000000000	10325.2500000000	1625.2500000000
ENSMUSG00000073702.11	0.0006502890	0.0050454712	0.0005948807	0.0005954794	0.0002339185	0.0324076340	0.0008815256	0.0006113280	0.0004146867	0.0015361880	7.0000000000	11706.5712890625	1276.5714111328
ENSMUSG00000003134.10	0.0180638801	0.0255512476	0.0599463811	0.0338046304	0.0071367802	0.0482814130	0.0248312104	0.0024505844	0.0199951087	0.3252761159	10.0000000000	12049.7001953125	3161.8999023438
ENSMUSG00000102607.1	0.0059819466	0.1212616494	0.0629728681	0.0326604542	0.0066687553	0.0124928165	0.0289613019	0.0362491636	0.0592131648	0.4953442577	11.0000000000	12345.3632812500	3145.6364746094
ENSMUSG00000065629.2	0.0010171993	0.0030940207	0.0004056895	0.0001744221	0.0002791322	0.0005697469	0.0002342200	0.0004798123	0.0028614663	0.0122119955	5.0000000000	15865.0000000000	1818.4000244141
ENSMUSG00000104827.1	0.0010171993	0.0030940207	0.0004056895	0.0001744221	0.0002791322	0.0005697469	0.0002342200	0.0004798123	0.0028614663	0.0122119955	5.0000000000	15865.0000000000	1818.4000244141
ENSMUSG00000003135.15	0.0055390387	0.0541587348	0.0005378725	0.0001306858	0.0002923240	0.0003802582	0.0002118916	0.0003721257	0.0035560060	0.0397905124	4.0000000000	11000.0000000000	965.2500000000
ENSMUSG00000085894.1	0.0004809238	0.0026393808	0.0004991360	0.0002162232	0.0013785132	0.0002570073	0.0002876700	0.0001183885	0.0002719344	0.0023217699	5.0000000000	13872.4003906250	1829.0000000000
ENSMUSG00000077704.1	0.0004703121	0.0047766506	0.0000542894	0.0000099559	0.0014045551	0.0002574106	0.0000579636	0.0001274412	0.0002794198	0.0032950177	4.0000000000	10586.7500000000	965.2500000000
ENSMUSG00000048234.13	0.0267062573	0.0061897918	0.0537966681	0.0281493522	0.0005585952	0.0017695222	0.0279654816	0.0003989674	0.0142100209	0.0767834671	4.0000000000	7759.0000000000	1504.5000000000
ENSMUSG00000064936.1	0.0182443816	0.0042278003	0.0367522898	0.0185299051	0.0003987813	0.0011950814	0.0190392234	0.0002712810	0.0097077313	0.0503696427	5.0000000000	11966.7998046875	1255.1999511719
ENSMUSG00000102471.1	0.0009249062	0.0002169737	0.0018376928	0.0011872506	0.0000188946	0.0001007199	0.0009687334	0.0000210865	0.0005129369	0.0039461507	4.0000000000	16135.0000000000	1536.0000000000
ENSMUSG00000050967.5	0.0000000098	0.0000287846	0.0000134715	0.0000005228	0.0000020099	0.0000000816	0.0000000296	0.0000000894	0.0000081510	0.0000000081	1.0000000000	14634.0000000000	287.0000000000
ENSMUSG00000097083.1	0.0000003417	0.0000534199	0.0002199467	0.0000006805	0.0000028374	0.0000067647	0.0000001288	0.0000001686	0.0000117055	0.0000000126	2.0000000000	18764.5000000000	510.5000000000
ENSMUSG00000057173.8	0.0387545939	0.0070394160	0.0249388737	0.0033808532	0.0002043716	0.0068989207	0.0026570142	0.0007420565	0.0092426618	0.0693378424	9.0000000000	13639.6669921875	1772.8889160156
ENSMUSG00000101634.6	0.0000039238	0.0000029335	0.0000002902	0.0000007015	0.0000007585	0.0000146100	0.0000010508	0.0000000684	0.0000000233	0.0000015008	1.0000000000	21954.0000000000	1031.0000000000
ENSMUSG00000026074.14	0.0016011430	0.0181888111	0.0264129242	0.0001451725	0.0000785305	0.0003033167	0.0003959557	0.0092604670	0.0060092904	0.0336735048	7.0000000000	13438.4287109375	864.2857055664
ENSMUSG00000102985.1	0.0000205346	0.0001999564	0.0000006604	0.0000003679	0.0000000432	0.0000060979	0.0000034733	0.0000002926	0.0000000133	0.0000002798	1.0000000000	4600.0000000000	182.0000000000
ENSMUSG00000026073.13	0.0000433289	0.0000552568	0.0000091240	0.0000034515	0.0000009399	0.0000337678	0.0000068672	0.0000093876	0.0001103116	0.0005742600	2.0000000000	15768.0000000000	668.5000000000
ENSMUSG00000097899.2	0.0004158394	0.0005636126	0.0000901530	0.0000332922	0.0000090353	0.0003239254	0.0000673907	0.0000901274	0.0010582034	0.0060474152	2.0000000000	4229.5000000000	668.5000000000
ENSMUSG00000102975.1	0.0002660616	0.0007593192	0.0000886670	0.0000233016	0.0000059521	0.0002054070	0.0000608907	0.0000580510	0.0006712070	0.0102883767	2.0000000000	4038.5000000000	668.5000000000
ENSMUSG00000026072.12	0.0008603520	0.0565505749	0.0183507002	0.0003600210	0.0010721713	0.0491608714	0.0198676878	0.0014601892	0.0407877043	0.0526965827	4.0000000000	10755.7500000000	2533.0000000000
ENSMUSG00000103560.1	0.0019211473	0.0151152214	0.0803465982	0.0009529623	0.0032508949	0.0304878140	0.0025662043	0.0007482514	0.0205239008	0.1014191107	4.0000000000	5193.5000000000	2533.0000000000
ENSMUSG00000070942.8	0.0015644298	0.0177566112	0.0265638368	0.0003643841	0.0000978435	0.0166833101	0.0014787192	0.0144738472	0.0162256164	0.0000754462	1.0000000000	0.0000000000	3804.0000000000
ENSMUSG00000103230.1	0.0019222875	0.0007693571	0.0006933646	0.0001057226	0.0003279864	0.0008560085	0.0001479606	0.0001137203	0.0064952673	0.0638695553	5.0000000000	10798.4003906250	534.2000122070
ENSMUSG00000026069.15	0.0000196294	0.0002485006	0.0001149051	0.0000072028	0.0000030712	0.0000294938	0.0000089459	0.0000869402	0.0052472734	0.0041433595	3.0000000000	16174.3330078125	1168.0000000000
ENSMUSG00000026070.15	0.0097992723	0.0197290536	0.0518657936	0.0092943450	0.0007860201	0.0013251916	0.0025256532	0.0023832503	0.0771792020	0.1331656170	5.0000000000	9760.4003906250	1106.0000000000
ENSMUSG00000026068.11	0.0119512340	0.0385454091	0.0053484283	0.0014718355	0.0008849436	0.0037019249	0.0003843767	0.0064707286	0.0121568365	0.0078451041	4.0000000000	9174.0000000000	3049.2500000000
ENSMUSG00000104441.1	0.0211583049	0.1833415146	0.1167116441	0.0570909749	0.0009176492	0.0411165768	0.0693319163	0.0136389062	0.2428023249	0.3952922722	3.0000000000	11446.3330078125	8378.3330078125
ENSMUSG00000026065.8	0.0211400116	0.1832831727	0.1165152520	0.0570900155	0.0009164876	0.0410903375	0.0693213446	0.0136384449	0.2426559797	0.3951502263	3.0000000000	11833.6669921875	8378.3330078125
ENSMUSG00000102676.1	0.0215653705	0.1846397517	0.1210818024	0.0571123253	0.0009434977	0.0417004597	0.0695671599	0.0136491698	0.2460588266	0.3984531068	3.0000000000	7327.0000000000	8378.3330078125
ENSMUSG00000026062.12	0.0047740263	0.0045806460	0.0011145149	0.0045580689	0.0002013977	0.0222483578	0.0037000870	0.0004279338	0.0019173764	0.0059116892	4.0000000000	13623.5000000000	2094.5000000000
ENSMUSG00000103679.1	0.0002039086	0.0000264139	0.0000398484	0.0000399430	0.0000090795	0.0010164095	0.0000024235	0.0000057343	0.0000879826	0.0000056200	1.0000000000	15382.0000000000	1957.0000000000
ENSMUSG00000103270.1	0.0303526232	0.0015281788	0.0193812249	0.0000085326	0.0000064328	0.0000095128	0.0000100773	0.0011814220	0.0000243184	0.0000206638	3.0000000000	10570.3330078125	826.6666870117
ENSMUSG00000041945.12	0.0009286796	0.0005195522	0.0016798381	0.0022039676	0.0000282598	0.0001298598	0.0018334527	0.0185192026	0.0002404900	0.0018626056	6.0000000000	13942.5000000000	821.1666870117
ENSMUSG00000079588.3	0.0025323870	0.0024232967	0.0007771820	0.0385472594	0.0000047732	0.0003173443	0.0349355665	0.0023211830	0.0043487813	0.0328664548	5.0000000000	6345.0000000000	788.4000244141
ENSMUSG00000094136.2	0.0000000080	0.0000000221	0.0000000047	0.0000001097	0.0000000006	0.0000024556	0.0000004931	0.0000000911	0.0000000006	0.0003471156	1.0000000000	22742.0000000000	158.0000000000
ENSMUSG00000060679.14	0.0006379520	0.0000967910	0.0007298830	0.0001700277	0.0017093679	0.0003522223	0.0000308714	0.0000777657	0.0000920098	0.0329603982	1.0000000000	0.0000000000	1380.0000000000
ENSMUSG00000077448.1	0.0000336786	0.0000051098	0.0000385318	0.0000089761	0.0000902406	0.0000185944	0.0000016298	0.0000041054	0.0000048574	0.0017400377	1.0000000000	14707.0000000000	1380.0000000000
ENSMUSG00000070939.9	0.0010446888	0.0214223386	0.0008175528	0.0036051717	0.0016245611	0.0009482247	0.0001906479	0.0003536372	0.0124599767	0.0772463273	2.0000000000	2652.0000000000	1807.0000000000
ENSMUSG00000041878.3	0.0008663801	0.0096469380	0.0012332896	0.0014217099	0.0016228981	0.0026621302	0.0005322385	0.0001469639	0.0062350731	0.0583988236	2.0000000000	2394.0000000000	1807.0000000000
ENSMUSG00000010290.7	0.0010419958	0.0214140944	0.0008122323	0.0036049518	0.0016187784	0.0009349266	0.0001879916	0.0003535722	0.0124515705	0.0770799670	2.0000000000	2688.5000000000	1807.0000000000
ENSMUSG00000008136.14	0.0002497535	0.0013401828	0.0091856978	0.0000401405	0.0000645465	0.0000064935	0.0000996756	0.0014827581	0.0096795240	0.0000051396	3.0000000000	14340.6669921875	773.0000000000
ENSMUSG00000094497.1	0.0000543609	0.0002997742	0.0024710781	0.0000088450	0.0000154948	0.0000025052	0.0000290515	0.0003099738	0.0020229084	0.0002343009	5.0000000000	18973.0000000000	719.4000244141
ENSMUSG00000099576.1	0.0008248944	0.0353546684	0.1043511916	0.0021704147	0.0003495374	0.0371296673	0.0013458892	0.0009325650	0.0201848962	0.0984528312	2.0000000000	3897.5000000000	2831.0000000000
ENSMUSG00000101923.1	0.0000002229	0.0000000696	0.0000102564	0.0000003746	0.0000000004	0.0000000003	0.0000000186	0.0000000682	0.0000000097	0.0000000092	1.0000000000	13588.0000000000	201.0000000000
ENSMUSG00000066877.11	0.0118076036	0.0030879847	0.0014085282	0.0011377764	0.0038605618	0.0378201733	0.0004768006	0.0021566226	0.0031246405	0.0998312953	6.0000000000	17278.6660156250	1144.6666259766
ENSMUSG00000103422.1	0.0007575412	0.0048864043	0.0053246992	0.0000314020	0.0000322362	0.0002896565	0.0005302670	0.0010251501	0.0024900139	0.0263541608	13.0000000000	14614.6923828125	721.3846435547
ENSMUSG00000103945.1	0.0000002719	0.0000194962	0.0000076462	0.0000003724	0.0000017681	0.0000084107	0.0000000787	0.0000105870	0.0000013539	0.0002280166	2.0000000000	23951.0000000000	612.5000000000
ENSMUSG00000026051.8	0.0020239051	0.0000526429	0.0001026383	0.0000020823	0.0000852905	0.0000020759	0.0000308251	0.0000020151	0.0000003685	0.0000018480	1.0000000000	0.0000000000	548.0000000000
ENSMUSG00000100764.1	0.0001558329	0.0000040533	0.0000079028	0.0000001603	0.0000065670	0.0000001598	0.0000023734	0.0000001552	0.0000000284	0.0000001423	1.0000000000	12820.0000000000	548.0000000000
ENSMUSG00000100635.1	0.0001895749	0.0000049309	0.0000096139	0.0000001950	0.0000079890	0.0000001944	0.0000028873	0.0000001887	0.0000000345	0.0000001731	1.0000000000	11840.0000000000	548.0000000000
ENSMUSG00000100480.1	0.0000966778	0.0000025146	0.0000049028	0.0000000995	0.0000040742	0.0000000992	0.0000014725	0.0000000963	0.0000000176	0.0000000883	1.0000000000	15207.0000000000	548.0000000000
ENSMUSG00000057363.12	0.0004057897	0.0147886126	0.0011201761	0.0000148380	0.0140418513	0.0000114287	0.0000242123	0.0008714338	0.0003921500	0.0331227792	1.0000000000	0.0000000000	2082.0000000000
ENSMUSG00000100701.1	0.0000091031	0.0027793047	0.0105434100	0.0056781994	0.0000300442	0.0003013477	0.0002022582	0.0002172739	0.0129602711	0.0000029075	3.0000000000	10954.3330078125	1204.6666259766
ENSMUSG00000101395.1	0.0000011387	0.0003573001	0.0013591770	0.0007320038	0.0000037882	0.0000388476	0.0000260718	0.0000276283	0.0016707761	0.0000003530	2.0000000000	18693.0000000000	1689.5000000000
ENSMUSG00000088848.1	0.0000001430	0.0001368603	0.0003671588	0.0002897389	0.0000014867	0.0000076181	0.0000103014	0.0000108759	0.0004282834	0.0000001259	1.0000000000	21625.0000000000	2864.0000000000
ENSMUSG00000095757.1	0.0000487698	0.0010131383	0.0001393603	0.0000040927	0.0000157945	0.0002300831	0.0000477946	0.0000825103	0.0004152121	0.0000072741	1.0000000000	13856.0000000000	2841.0000000000
ENSMUSG00000041763.14	0.0007792344	0.0161877168	0.0022266702	0.0000653923	0.0002523616	0.0036762215	0.0007636517	0.0013183333	0.0066341738	0.0001162236	1.0000000000	0.0000000000	2841.0000000000
ENSMUSG00000047343.4	0.0000000363	0.0000202812	0.0000000618	0.0000000222	0.0000001671	0.0000000126	0.0000000138	0.0000000144	0.0007197378	0.0000000150	1.0000000000	22109.0000000000	441.0000000000
ENSMUSG00000090106.1	0.0000000275	0.0000153743	0.0000000469	0.0000000168	0.0000001266	0.0000000095	0.0000000104	0.0000000109	0.0005456005	0.0000000114	1.0000000000	23494.0000000000	441.0000000000
ENSMUSG00000091844.1	0.0000000630	0.0000351947	0.0000001073	0.0000000384	0.0000002899	0.0000000218	0.0000000239	0.0000000250	0.0012489857	0.0000000260	1.0000000000	19353.0000000000	441.0000000000
ENSMUSG00000026049.11	0.0021395685	0.0030973582	0.0012057479	0.0000594678	0.0005615624	0.0014305971	0.0000233717	0.0000787658	0.0023635748	0.0001205509	2.0000000000	7829.0000000000	2180.5000000000
ENSMUSG00000101104.6	0.0035251598	0.0016708593	0.0003906320	0.0001031305	0.0001663027	0.0075607609	0.0000403864	0.0001578138	0.0004941652	0.0000507927	2.0000000000	7618.5000000000	2180.5000000000
ENSMUSG00000026047.13	0.0139135041	0.0047695254	0.0006931116	0.0004097866	0.0002528094	0.0326088331	0.0001604009	0.0006377877	0.0001423851	0.0001218650	2.0000000000	7973.0000000000	2180.5000000000
ENSMUSG00000041684.11	0.0139116471	0.0047660238	0.0006916869	0.0004097362	0.0002521421	0.0326088242	0.0001603811	0.0006377260	0.0001395281	0.0001217253	2.0000000000	8047.5000000000	2180.5000000000
ENSMUSG00000026048.16	0.0003143175	0.0069540264	0.0006464326	0.0000160996	0.0000120710	0.0001292205	0.0000291671	0.0001989155	0.0006845296	0.0002018284	1.0000000000	0.0000000000	1608.0000000000
ENSMUSG00000056870.9	0.0148825670	0.0041486101	0.0033257139	0.0238650367	0.0086347659	0.0011967533	0.0058335093	0.0007403690	0.0246596191	0.0658082817	4.0000000000	10707.2500000000	2099.2500000000
ENSMUSG00000102319.1	0.0043579947	0.0067855460	0.0015038444	0.0068044626	0.0023346307	0.0006209985	0.0017602016	0.0002795194	0.0081426941	0.0184161047	6.0000000000	12701.1669921875	1614.6666259766
ENSMUSG00000101701.1	0.0000034625	0.0001466987	0.0000234105	0.0000295738	0.0000001249	0.0000069004	0.0000392158	0.0000305743	0.0000007282	0.0000000035	3.0000000000	9912.3330078125	239.6666717529
ENSMUSG00000103071.1	0.0000359865	0.0000683677	0.0001183294	0.0000266983	0.0000001368	0.0000074200	0.0000357217	0.0000109541	0.0000043315	0.0000000314	4.0000000000	10936.5000000000	293.5000000000
